date,store_id,product_id,product_name,category,season,quantity_sold,unit_price,revenue,current_stock,lead_time_days,expiry_risk,is_festival_month
2022-07-14,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,46,20.0,920.0,4925,4,1,0
2022-07-14,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,108,65.0,7020.0,3890,6,0,0
2022-07-14,STORE_001,P010,Electral Powder,hydration,Monsoon,132,18.0,2376.0,8174,4,1,0
2022-07-14,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,28,450.0,12600.0,2455,7,1,0
2022-07-14,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,79,35.0,2765.0,5841,4,1,0
2022-07-15,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,224,15.0,3360.0,11046,3,0,0
2022-07-15,STORE_001,P002,ORS Powder,hydration,Monsoon,138,12.0,1656.0,8319,4,1,0
2022-07-15,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,49,85.0,4165.0,5861,5,1,0
2022-07-15,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,72,25.0,1800.0,6187,4,1,0
2022-07-15,STORE_001,P005,Dolo 650,fever,Monsoon,248,30.0,7440.0,10469,3,0,0
2022-07-15,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,64,120.0,7680.0,3382,6,0,0
2022-07-15,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,63,45.0,2835.0,8235,5,1,0
2022-07-15,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,56,20.0,1120.0,4869,4,1,0
2022-07-15,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,72,65.0,4680.0,3818,6,0,0
2022-07-15,STORE_001,P010,Electral Powder,hydration,Monsoon,136,18.0,2448.0,8038,4,1,0
2022-07-15,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,31,450.0,13950.0,2424,7,1,0
2022-07-15,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,77,35.0,2695.0,5764,4,1,0
2022-07-16,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,191,15.0,2865.0,10855,3,0,0
2022-07-16,STORE_001,P002,ORS Powder,hydration,Monsoon,107,12.0,1284.0,8826,4,1,0
2022-07-16,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,48,85.0,4080.0,5813,5,1,0
2022-07-16,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,90,25.0,2250.0,6533,4,1,0
2022-07-16,STORE_001,P005,Dolo 650,fever,Monsoon,201,30.0,6030.0,10268,3,0,0
2022-07-16,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,53,120.0,6360.0,3329,6,0,0
2022-07-16,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,89,45.0,4005.0,8146,5,1,0
2022-07-16,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,50,20.0,1000.0,5083,4,1,0
2022-07-16,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,81,65.0,5265.0,3737,6,0,0
2022-07-16,STORE_001,P010,Electral Powder,hydration,Monsoon,96,18.0,1728.0,8518,4,1,0
2022-07-16,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,26,450.0,11700.0,2650,7,1,0
2022-07-16,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,85,35.0,2975.0,6084,4,1,0
2022-07-17,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,229,15.0,3435.0,10626,3,0,0
2022-07-17,STORE_001,P002,ORS Powder,hydration,Monsoon,120,12.0,1440.0,8706,4,1,0
2022-07-17,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,55,85.0,4675.0,5758,5,1,0
2022-07-17,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,96,25.0,2400.0,6437,4,1,0
2022-07-17,STORE_001,P005,Dolo 650,fever,Monsoon,207,30.0,6210.0,10061,3,0,0
2022-07-17,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,51,120.0,6120.0,3278,6,0,0
2022-07-17,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,83,45.0,3735.0,8063,5,1,0
2022-07-17,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,50,20.0,1000.0,5033,4,1,0
2022-07-17,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,71,65.0,4615.0,3666,6,0,0
2022-07-17,STORE_001,P010,Electral Powder,hydration,Monsoon,104,18.0,1872.0,8414,4,1,0
2022-07-17,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,29,450.0,13050.0,2621,7,1,0
2022-07-17,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,86,35.0,3010.0,5998,4,1,0
2022-07-18,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,504,15.0,7560.0,10899,3,0,0
2022-07-18,STORE_001,P002,ORS Powder,hydration,Monsoon,132,12.0,1584.0,8574,4,1,0
2022-07-18,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,60,85.0,5100.0,5698,5,1,0
2022-07-18,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,86,25.0,2150.0,6351,4,1,0
2022-07-18,STORE_001,P005,Dolo 650,fever,Monsoon,196,30.0,5880.0,10577,3,0,0
2022-07-18,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,71,120.0,8520.0,3639,6,1,0
2022-07-18,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,80,45.0,3600.0,7983,5,1,0
2022-07-18,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,51,20.0,1020.0,4982,4,1,0
2022-07-18,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,110,65.0,7150.0,4042,6,0,0
2022-07-18,STORE_001,P010,Electral Powder,hydration,Monsoon,101,18.0,1818.0,8313,4,1,0
2022-07-18,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,37,450.0,16650.0,2584,7,1,0
2022-07-18,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,83,35.0,2905.0,5915,4,1,0
2022-07-19,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,440,15.0,6600.0,10459,3,0,0
2022-07-19,STORE_001,P002,ORS Powder,hydration,Monsoon,146,12.0,1752.0,8428,4,1,0
2022-07-19,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,60,85.0,5100.0,5638,5,1,0
2022-07-19,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,117,25.0,2925.0,6234,4,1,0
2022-07-19,STORE_001,P005,Dolo 650,fever,Monsoon,475,30.0,14250.0,10102,3,0,0
2022-07-19,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,72,120.0,8640.0,3567,6,0,0
2022-07-19,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,100,45.0,4500.0,7883,5,1,0
2022-07-19,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,61,20.0,1220.0,4921,4,1,0
2022-07-19,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,70,65.0,4550.0,3972,6,0,0
2022-07-19,STORE_001,P010,Electral Powder,hydration,Monsoon,144,18.0,2592.0,8169,4,1,0
2022-07-19,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,34,450.0,15300.0,2550,7,1,0
2022-07-19,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,102,35.0,3570.0,5813,4,1,0
2022-07-20,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,202,15.0,3030.0,10257,3,0,0
2022-07-20,STORE_001,P002,ORS Powder,hydration,Monsoon,139,12.0,1668.0,8903,4,1,0
2022-07-20,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,63,85.0,5355.0,5935,5,1,0
2022-07-20,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,98,25.0,2450.0,6572,4,1,0
2022-07-20,STORE_001,P005,Dolo 650,fever,Monsoon,208,30.0,6240.0,9894,3,0,0
2022-07-20,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,63,120.0,7560.0,3504,6,0,0
2022-07-20,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,94,45.0,4230.0,8329,5,1,0
2022-07-20,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,62,20.0,1240.0,5123,4,1,0
2022-07-20,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,60,65.0,3900.0,3912,6,0,0
2022-07-20,STORE_001,P010,Electral Powder,hydration,Monsoon,129,18.0,2322.0,8616,4,1,0
2022-07-20,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,27,450.0,12150.0,2523,7,1,0
2022-07-20,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,96,35.0,3360.0,6122,4,1,0
2022-07-21,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,205,15.0,3075.0,10829,3,0,0
2022-07-21,STORE_001,P002,ORS Powder,hydration,Monsoon,115,12.0,1380.0,8788,4,1,0
2022-07-21,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,58,85.0,4930.0,5877,5,1,0
2022-07-21,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,77,25.0,1925.0,6495,4,1,0
2022-07-21,STORE_001,P005,Dolo 650,fever,Monsoon,203,30.0,6090.0,10403,3,0,0
2022-07-21,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,150,120.0,18000.0,3354,6,0,0
2022-07-21,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,105,45.0,4725.0,8224,5,1,0
2022-07-21,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,53,20.0,1060.0,5070,4,1,0
2022-07-21,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,78,65.0,5070.0,3834,6,0,0
2022-07-21,STORE_001,P010,Electral Powder,hydration,Monsoon,132,18.0,2376.0,8484,4,1,0
2022-07-21,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,26,450.0,11700.0,2497,7,1,0
2022-07-21,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,96,35.0,3360.0,6026,4,1,0
2022-07-22,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,226,15.0,3390.0,10603,3,0,0
2022-07-22,STORE_001,P002,ORS Powder,hydration,Monsoon,140,12.0,1680.0,8648,4,1,0
2022-07-22,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,55,85.0,4675.0,5822,5,1,0
2022-07-22,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,86,25.0,2150.0,6409,4,1,0
2022-07-22,STORE_001,P005,Dolo 650,fever,Monsoon,178,30.0,5340.0,10225,3,0,0
2022-07-22,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,66,120.0,7920.0,3288,6,0,0
2022-07-22,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,104,45.0,4680.0,8120,5,1,0
2022-07-22,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,60,20.0,1200.0,5010,4,1,0
2022-07-22,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,75,65.0,4875.0,3759,6,0,0
2022-07-22,STORE_001,P010,Electral Powder,hydration,Monsoon,134,18.0,2412.0,8350,4,1,0
2022-07-22,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,31,450.0,13950.0,2466,7,1,0
2022-07-22,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,81,35.0,2835.0,5945,4,1,0
2022-07-23,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,309,15.0,4635.0,10294,3,0,0
2022-07-23,STORE_001,P002,ORS Powder,hydration,Monsoon,90,12.0,1080.0,8558,4,1,0
2022-07-23,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,57,85.0,4845.0,5765,5,1,0
2022-07-23,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,68,25.0,1700.0,6341,4,1,0
2022-07-23,STORE_001,P005,Dolo 650,fever,Monsoon,185,30.0,5550.0,10040,3,0,0
2022-07-23,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,53,120.0,6360.0,3235,6,0,0
2022-07-23,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,88,45.0,3960.0,8032,5,1,0
2022-07-23,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,55,20.0,1100.0,4955,4,1,0
2022-07-23,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,64,65.0,4160.0,3695,6,0,0
2022-07-23,STORE_001,P010,Electral Powder,hydration,Monsoon,115,18.0,2070.0,8235,4,1,0
2022-07-23,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,28,450.0,12600.0,2690,7,1,0
2022-07-23,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,79,35.0,2765.0,5866,4,1,0
2022-07-24,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,227,15.0,3405.0,10844,3,0,0
2022-07-24,STORE_001,P002,ORS Powder,hydration,Monsoon,106,12.0,1272.0,9066,4,1,0
2022-07-24,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,48,85.0,4080.0,5717,5,1,0
2022-07-24,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,81,25.0,2025.0,6696,4,1,0
2022-07-24,STORE_001,P005,Dolo 650,fever,Monsoon,182,30.0,5460.0,10570,3,0,0
2022-07-24,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,54,120.0,6480.0,3613,6,1,0
2022-07-24,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,104,45.0,4680.0,7928,5,1,0
2022-07-24,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,42,20.0,840.0,5177,4,1,0
2022-07-24,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,67,65.0,4355.0,4114,6,1,0
2022-07-24,STORE_001,P010,Electral Powder,hydration,Monsoon,128,18.0,2304.0,8683,4,1,0
2022-07-24,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,34,450.0,15300.0,2656,7,1,0
2022-07-24,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,97,35.0,3395.0,6174,4,1,0
2022-07-25,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,247,15.0,3705.0,10597,3,0,0
2022-07-25,STORE_001,P002,ORS Powder,hydration,Monsoon,136,12.0,1632.0,8930,4,1,0
2022-07-25,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,62,85.0,5270.0,6015,5,1,0
2022-07-25,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,93,25.0,2325.0,6603,4,1,0
2022-07-25,STORE_001,P005,Dolo 650,fever,Monsoon,194,30.0,5820.0,10376,3,0,0
2022-07-25,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,73,120.0,8760.0,3540,6,0,0
2022-07-25,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,98,45.0,4410.0,8370,5,1,0
2022-07-25,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,47,20.0,940.0,5130,4,1,0
2022-07-25,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,72,65.0,4680.0,4042,6,0,0
2022-07-25,STORE_001,P010,Electral Powder,hydration,Monsoon,92,18.0,1656.0,8591,4,1,0
2022-07-25,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,34,450.0,15300.0,2622,7,1,0
2022-07-25,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,92,35.0,3220.0,6082,4,1,0
2022-07-26,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,470,15.0,7050.0,10127,3,0,0
2022-07-26,STORE_001,P002,ORS Powder,hydration,Monsoon,156,12.0,1872.0,8774,4,1,0
2022-07-26,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,70,85.0,5950.0,5945,5,1,0
2022-07-26,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,106,25.0,2650.0,6497,4,1,0
2022-07-26,STORE_001,P005,Dolo 650,fever,Monsoon,217,30.0,6510.0,10159,3,0,0
2022-07-26,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,60,120.0,7200.0,3480,6,0,0
2022-07-26,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,104,45.0,4680.0,8266,5,1,0
2022-07-26,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,63,20.0,1260.0,5067,4,1,0
2022-07-26,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,58,65.0,3770.0,3984,6,0,0
2022-07-26,STORE_001,P010,Electral Powder,hydration,Monsoon,136,18.0,2448.0,8455,4,1,0
2022-07-26,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,35,450.0,15750.0,2587,7,1,0
2022-07-26,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,104,35.0,3640.0,5978,4,1,0
2022-07-27,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,237,15.0,3555.0,10667,3,0,0
2022-07-27,STORE_001,P002,ORS Powder,hydration,Monsoon,117,12.0,1404.0,8657,4,1,0
2022-07-27,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,68,85.0,5780.0,5877,5,1,0
2022-07-27,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,98,25.0,2450.0,6399,4,1,0
2022-07-27,STORE_001,P005,Dolo 650,fever,Monsoon,216,30.0,6480.0,10655,3,0,0
2022-07-27,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,71,120.0,8520.0,3409,6,0,0
2022-07-27,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,81,45.0,3645.0,8185,5,1,0
2022-07-27,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,77,20.0,1540.0,4990,4,1,0
2022-07-27,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,60,65.0,3900.0,3924,6,0,0
2022-07-27,STORE_001,P010,Electral Powder,hydration,Monsoon,118,18.0,2124.0,8337,4,1,0
2022-07-27,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,32,450.0,14400.0,2555,7,1,0
2022-07-27,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,84,35.0,2940.0,5894,4,1,0
2022-07-28,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,268,15.0,4020.0,10399,3,0,0
2022-07-28,STORE_001,P002,ORS Powder,hydration,Monsoon,156,12.0,1872.0,9115,4,1,0
2022-07-28,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,55,85.0,4675.0,5822,5,1,0
2022-07-28,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,91,25.0,2275.0,6744,4,1,0
2022-07-28,STORE_001,P005,Dolo 650,fever,Monsoon,226,30.0,6780.0,10429,3,0,0
2022-07-28,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,63,120.0,7560.0,3346,6,0,0
2022-07-28,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,97,45.0,4365.0,8088,5,1,0
2022-07-28,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,54,20.0,1080.0,5200,4,1,0
2022-07-28,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,68,65.0,4420.0,3856,6,0,0
2022-07-28,STORE_001,P010,Electral Powder,hydration,Monsoon,126,18.0,2268.0,8787,4,1,0
2022-07-28,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,34,450.0,15300.0,2521,7,1,0
2022-07-28,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,80,35.0,2800.0,6219,4,1,0
2022-07-29,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,228,15.0,3420.0,10171,3,0,0
2022-07-29,STORE_001,P002,ORS Powder,hydration,Monsoon,144,12.0,1728.0,8971,4,1,0
2022-07-29,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,70,85.0,5950.0,5752,5,1,0
2022-07-29,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,92,25.0,2300.0,6652,4,1,0
2022-07-29,STORE_001,P005,Dolo 650,fever,Monsoon,493,30.0,14790.0,9936,3,0,0
2022-07-29,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,58,120.0,6960.0,3288,6,0,0
2022-07-29,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,90,45.0,4050.0,7998,5,1,0
2022-07-29,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,51,20.0,1020.0,5149,4,1,0
2022-07-29,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,67,65.0,4355.0,3789,6,0,0
2022-07-29,STORE_001,P010,Electral Powder,hydration,Monsoon,100,18.0,1800.0,8687,4,1,0
2022-07-29,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,24,450.0,10800.0,2497,7,1,0
2022-07-29,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,82,35.0,2870.0,6137,4,1,0
2022-07-30,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,185,15.0,2775.0,10763,3,0,0
2022-07-30,STORE_001,P002,ORS Powder,hydration,Monsoon,133,12.0,1596.0,8838,4,1,0
2022-07-30,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,52,85.0,4420.0,6060,5,1,0
2022-07-30,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,80,25.0,2000.0,6572,4,1,0
2022-07-30,STORE_001,P005,Dolo 650,fever,Monsoon,166,30.0,4980.0,10482,3,0,0
2022-07-30,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,80,120.0,9600.0,3640,6,1,0
2022-07-30,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,88,45.0,3960.0,8450,5,1,0
2022-07-30,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,52,20.0,1040.0,5097,4,1,0
2022-07-30,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,69,65.0,4485.0,4206,6,1,0
2022-07-30,STORE_001,P010,Electral Powder,hydration,Monsoon,106,18.0,1908.0,8581,4,1,0
2022-07-30,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,30,450.0,13500.0,2719,7,1,0
2022-07-30,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,70,35.0,2450.0,6067,4,1,0
2022-07-31,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,213,15.0,3195.0,10550,3,0,0
2022-07-31,STORE_001,P002,ORS Powder,hydration,Monsoon,93,12.0,1116.0,8745,4,1,0
2022-07-31,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,57,85.0,4845.0,6003,5,1,0
2022-07-31,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,73,25.0,1825.0,6499,4,1,0
2022-07-31,STORE_001,P005,Dolo 650,fever,Monsoon,157,30.0,4710.0,10325,3,0,0
2022-07-31,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,55,120.0,6600.0,3585,6,0,0
2022-07-31,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,83,45.0,3735.0,8367,5,1,0
2022-07-31,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,50,20.0,1000.0,5047,4,1,0
2022-07-31,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,48,65.0,3120.0,4158,6,1,0
2022-07-31,STORE_001,P010,Electral Powder,hydration,Monsoon,105,18.0,1890.0,8476,4,1,0
2022-07-31,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,30,450.0,13500.0,2689,7,1,0
2022-07-31,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,72,35.0,2520.0,5995,4,1,0
2022-08-01,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,282,15.0,4230.0,10268,3,0,1
2022-08-01,STORE_001,P002,ORS Powder,hydration,Monsoon,132,12.0,1584.0,9227,4,1,1
2022-08-01,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,73,85.0,6205.0,5930,5,1,1
2022-08-01,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,106,25.0,2650.0,6829,4,1,1
2022-08-01,STORE_001,P005,Dolo 650,fever,Monsoon,203,30.0,6090.0,10122,3,0,1
2022-08-01,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,71,120.0,8520.0,3514,6,0,1
2022-08-01,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,83,45.0,3735.0,8284,5,1,1
2022-08-01,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,55,20.0,1100.0,5256,4,1,1
2022-08-01,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,87,65.0,5655.0,4071,6,1,1
2022-08-01,STORE_001,P010,Electral Powder,hydration,Monsoon,128,18.0,2304.0,8924,4,1,1
2022-08-01,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,37,450.0,16650.0,2652,7,1,1
2022-08-01,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,90,35.0,3150.0,6310,4,1,1
2022-08-02,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,260,15.0,3900.0,10785,3,0,1
2022-08-02,STORE_001,P002,ORS Powder,hydration,Monsoon,132,12.0,1584.0,9095,4,1,1
2022-08-02,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,60,85.0,5100.0,5870,5,1,1
2022-08-02,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,75,25.0,1875.0,6754,4,1,1
2022-08-02,STORE_001,P005,Dolo 650,fever,Monsoon,201,30.0,6030.0,10633,3,0,1
2022-08-02,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,67,120.0,8040.0,3447,6,0,1
2022-08-02,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,100,45.0,4500.0,8184,5,1,1
2022-08-02,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,50,20.0,1000.0,5206,4,1,1
2022-08-02,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,69,65.0,4485.0,4002,6,0,1
2022-08-02,STORE_001,P010,Electral Powder,hydration,Monsoon,171,18.0,3078.0,8753,4,1,1
2022-08-02,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,33,450.0,14850.0,2619,7,1,1
2022-08-02,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,74,35.0,2590.0,6236,4,1,1
2022-08-03,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,274,15.0,4110.0,10511,3,0,1
2022-08-03,STORE_001,P002,ORS Powder,hydration,Monsoon,118,12.0,1416.0,8977,4,1,1
2022-08-03,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,54,85.0,4590.0,5816,5,1,1
2022-08-03,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,101,25.0,2525.0,6653,4,1,1
2022-08-03,STORE_001,P005,Dolo 650,fever,Monsoon,190,30.0,5700.0,10443,3,0,1
2022-08-03,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,59,120.0,7080.0,3388,6,0,1
2022-08-03,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,101,45.0,4545.0,8083,5,1,1
2022-08-03,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,58,20.0,1160.0,5148,4,1,1
2022-08-03,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,73,65.0,4745.0,3929,6,0,1
2022-08-03,STORE_001,P010,Electral Powder,hydration,Monsoon,136,18.0,2448.0,8617,4,1,1
2022-08-03,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,37,450.0,16650.0,2582,7,1,1
2022-08-03,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,85,35.0,2975.0,6151,4,1,1
2022-08-04,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,213,15.0,3195.0,10298,3,0,1
